school_id,school_name,coordinates_lat,coordinates_lon
,,38.7518684,-9.149233299999999
,,38.8025955,-9.1592088
,,38.7995703,-9.3144114
,,38.7128909,-9.2111766
,,38.6622445,-9.0461502
,,38.9565377,-9.0395749
,,38.6809716,-8.9839751
,,38.8273102,-9.1042664
,,38.654155,-9.1613065
,,38.7128702,-9.1757887
,,38.7589769,-9.2278419
,,38.9404409,-9.338221599999999
,,38.7239285,-9.2240589
,,38.7147525,-9.3055617
,,38.88048209999999,-9.1552151
,,38.728601,-9.2836182
,,38.7278058,-9.1366651
,,38.7555953,-9.252065199999999
,,38.6725887,-9.170891
,,38.7558172,-9.2690097
,,38.8157167,-9.2139244
,,38.5657943,-9.0438648
,,38.8042105,-9.225721199999999
,,38.6346655,-9.1319952
,,38.7994496,-9.375843699999999
,,38.74405429999999,-9.148383299999999
,,38.6314322,-9.1019688
,,38.7900096,-9.322744499999999
,,38.7230895,-9.1151693
,,38.4749597,-9.1557598
,,38.7329629,-9.1403467
,,38.6288085,-9.116865899999999
,,38.6628704,-9.0546752
,,38.745159,-9.1073138
,,38.7697442,-9.299025499999999
,,38.6803886,-9.1603997
,,38.8142726,-9.201284399999999
,,38.9560642,-8.9909017
,,38.6985489,-9.419163
,,38.7884013,-9.175412
,,38.6980526,-9.195039200000002
,,38.7599086,-9.151737899999999
,,38.9031303,-9.191393099999999
,,38.618592,-9.1223051
,,38.7693391,-9.311691399999999
,,38.7534889,-9.286978099999999
,,38.52353129999999,-8.850959
,,38.9155079,-9.320559399999999
,,38.7158109,-9.15827
,,38.7150596,-9.4371586
,,38.7119911,-9.2408698
,,38.7083107,-9.161598
,,38.7362849,-9.1274637
,,38.7891056,-9.3217457
,,38.8592759,-9.0800555
,,38.6447924,-9.0541719
,,38.7118486,-9.1285168
,,38.7477775,-9.1933682
,,38.6683591,-9.1647649
,,38.7513566,-9.1304003
,,38.7022337,-9.3265615
,,38.78806160000001,-9.1814284
,,38.8298044,-9.1048376
,,38.7565824,-9.107737499999999
,,38.6820826,-9.151717099999999
,,38.7284503,-9.1332867
,,38.7168403,-9.437143599999999
,,38.7555922,-9.2035097
,,38.7656731,-9.182
,,38.6953368,-9.2940652
,,38.6683591,-9.1647649
,,38.6508334,-9.2031159
,,38.9300281,-9.295877599999999
,,38.7159281,-9.4417549
,,38.748316,-8.9677466
,,38.6514584,-9.1474592
,,38.7189965,-9.2327441
,,38.8275565,-9.174995599999999
,,38.8612132,-9.3917938
,,38.6765398,-9.1651154
,,38.874223,-9.0551651
,,38.774495,-9.154272
,,39.005243,-8.9556728
,,38.7676249,-9.1593543
,,38.714996,-9.446596
,,38.5260965,-8.902020799999999
,,38.7017269,-8.9521132
,,38.7296902,-9.1460833
,,38.7731643,-9.1720731
,,38.5273502,-8.8728356
,,38.8759281,-9.0547203
,,38.7644171,-9.214738299999999
,,38.567755,-8.9027827
,,38.6555164,-9.160708999999999
,,38.7625386,-9.2416672
,,38.7604004,-9.2471266
,,38.735637,-9.4019924
,,38.6988846,-9.354070799999999
,,38.8829604,-9.098917199999999
,,38.6060735,-9.1790833
,,38.7058276,-9.2263287
,,38.7562359,-9.1419632
,,38.759347,-9.3866981
,,38.5670486,-9.1017267
,,38.75151630000001,-9.112163299999999
,,38.8233055,-9.0931874
,,38.7181416,-9.2412674
,,38.7114726,-9.1282392
,,38.6261926,-9.0488152
,,38.761073,-9.2281163
,,38.670903,-9.1673207
,,38.7123154,-9.2025128
,,38.7764145,-9.2340311
,,38.6794817,-9.151187
,,38.7715592,-9.2503769
,,38.7514189,-9.281680699999999
,,38.67839499999999,-9.1532672
,,38.8269061,-9.1018709
,,38.8446954,-9.3163241
,,38.6774863,-9.1549585
,,38.7242906,-9.1629094
,,38.6566178,-9.075325699999999
,,38.7968163,-9.3340015
,,38.5899635,-9.1578307
,,38.6295896,-9.1547976
,,38.7261266,-9.1323327
,,38.6384518,-9.177967899999999
,,38.5309122,-8.866595
,,38.62494119999999,-9.048779099999999
,,38.713641,-9.1655946
,,38.5970133,-9.0924918
,,38.8359635,-9.3684357
,,38.7174142,-9.146990299999999
,,38.8155701,-9.224638299999999
,,38.849342,-9.379190099999999
,,38.7521697,-9.2051374
,,38.6937133,-9.3682839
,,38.604063,-9.184016999999999
,,38.6806502,-9.155598699999999
,,38.7078159,-9.4344331
,,38.5314776,-8.8707798
,,38.4665231,-9.0887946
,,38.6561606,-9.0484317
,,38.800517,-9.1830771
,,38.6878242,-9.3554363
,,38.52155279999999,-8.8665631
,,38.7647007,-9.2156875
,,38.6179806,-9.017718499999999
,,38.7407292,-9.1461785
,,38.9369636,-9.3325742
,,38.7628759,-9.182029
,,38.780793,-9.1589001
,,38.773693,-9.1185475
,,38.9735386,-9.3282166
,,38.7635686,-9.1142059
,,38.7508635,-9.232276599999999
,,38.76481589999999,-9.2624912
,,38.7044041,-9.4188858
,,38.7323672,-9.2132765
,,38.8058501,-9.1759785
,,38.7554748,-9.1739116
,,38.7056801,-8.9680426
,,38.7018776,-9.429107
,,38.7910893,-9.1505786
,,38.6228178,-9.111382899999999
,,38.7388555,-9.142860299999999
,,38.7032852,-9.393402799999999
,,38.8677518,-9.3133378
,,38.8090716,-9.4425268
,,38.6100316,-9.179944299999999
,,38.69696709999999,-9.4337216
,,38.78496150000001,-9.2154056
,,38.75371519999999,-9.1171512
,,38.8015434,-9.374320299999999
,,38.7751258,-9.1624378
,,38.6179164,-9.1148175
,,38.7665984,-9.161573599999999
,,38.700406,-9.3543886
,,38.6457077,-9.1861898
,,38.7654661,-9.3199733
,,38.73468889999999,-9.3912552
,,38.4750235,-9.0914383
,,38.6768082,-9.1517387
,,38.6977164,-9.3262148
,,38.9936643,-9.3956042
,,38.64589,-8.9885436
,,38.708366,-9.146455699999999
,,38.5704425,-9.0004986
,,38.6543515,-9.0287791
,,38.7608442,-9.095187899999999
,,38.7515048,-9.1410219
,,38.6057948,-8.9431441
,,38.61272880000001,-9.1257813
,,38.5690889,-9.0407657
,,38.525244,-8.8770668
,,38.6434058,-9.035844599999999
,,38.69978589999999,-9.443125799999999
,,38.7033844,-9.386047699999999
,,38.5262659,-8.8664183
,,38.69660340000001,-9.352693799999999
,,38.7083029,-9.445478
,,38.9720122,-8.982816399999999
,,38.86296,-9.0659843
,,38.7032041,-9.2923903
,,38.7301914,-9.108218899999999
,,38.7544547,-9.2630986
,,38.730912,-9.1500711
,,38.6555164,-9.160708999999999
,,38.766531,-8.6275769
,,38.6294033,-9.0452248
,,38.6245886,-9.160818899999999
,,38.6686902,-9.190943599999999
,,38.6989143,-9.297763999999999
,,38.893462,-9.042019
,,38.7919273,-9.1106829
,,38.7822737,-9.157932100000002
,,38.7311282,-9.4039012
,,38.6565542,-9.0509307
,,38.5703683,-9.0454081
,,38.8273647,-9.3598061
,,38.6449561,-9.0612821
,,38.7475035,-9.2932768
,,38.70770539999999,-9.3931879
,,38.8238381,-9.096067699999999
,,38.7626947,-9.1681032
,,38.6320913,-9.1443163
,,38.7641925,-9.1561121
,,38.5939087,-9.041369999999999
,,38.6679323,-9.2036026
,,38.7600391,-9.1913757
,,38.7968285,-9.1951263
,,38.7325921,-9.1276123
,,38.5272041,-8.8852592
,,38.7587852,-9.2771714
,,38.8908933,-9.036344999999999
,,38.7872143,-9.1914857
,,38.6843357,-8.613650699999999
,,38.760286,-9.209433800000001
,,39.00253,-9.284990900000002
,,38.7265576,-9.1251383
,,38.7197678,-9.156513000000002
,,38.7350697,-9.1654974
,,38.6995309,-9.2126114
,,38.73117500000001,-9.173984899999999
,,38.5374003,-9.0017657
,,38.6772449,-9.0077711
,,38.7598491,-9.1230846
,,38.7514564,-9.2789635
,,38.6769664,-9.176217399999999
,,38.6393532,-9.099335500000002
,,38.6492295,-9.2311895
,,38.7372833,-9.311395
,,38.6467701,-9.1463936
,,38.741634,-9.209788099999999
,,38.7782199,-9.2551425
,,38.9328768,-9.327861
,,38.7822299,-9.3184729
,,38.65293140000001,-9.0606948
,,38.77641879999999,-9.2912698
,,38.7666529,-9.1227777
,,38.7894121,-9.3324474
,,38.8337679,-9.1914561
,,38.7973687,-9.3520036
,,38.9434022,-9.3364095
,,38.7487463,-8.962601
,,38.7375433,-9.135537
,,38.6714085,-9.1637486
,,38.7036275,-9.3091581
,,38.6548966,-8.9920651
,,38.5292702,-8.8712396
,,38.80686360000001,-9.1002262
,,38.6987383,-9.4253428
,,38.7097254,-9.2264065
,,38.7199699,-9.2241775
,,38.6500635,-9.044030099999999
,,38.8641267,-9.0663979
,,38.70507370000001,-9.205258299999999
,,38.7591318,-9.2737371
,,38.79765,-9.164414899999999
,,38.7422622,-9.2164583
,,38.769497,-9.3333143
,,38.7201331,-9.1676707
,,38.7156868,-9.462285699999999
,,38.9276014,-9.0100436
,,38.8663056,-9.0616881
,,38.7130494,-9.240579199999999
,,38.717486,-9.1702044
,,38.7128319,-9.145075499999999
,,38.7605125,-9.2412228
,,38.8682128,-9.1513267
,,38.6013883,-9.006909799999999
,,38.7275606,-9.131573099999999
,,41.17961,-8.1594956
,,38.5397534,-8.8939311
,,38.9502858,-9.1978885
,,38.8876909,-9.0475228
,,38.8748145,-9.0854608
,,38.7661374,-9.3197145
,,38.7722792,-9.377131
,,38.6654847,-9.177349099999999
,,38.57969190000001,-8.887212
,,38.7484922,-9.2822716
,,38.9210025,-9.2925687
,,38.567755,-8.9027827
,,38.8605804,-9.0739741
,,38.7252549,-9.3737312
,,38.7479614,-9.1854776
,,38.7353289,-9.145644899999999
,,38.8808855,-9.191985200000001
,,38.6339743,-8.909741
,,38.7084462,-8.9738145
,,38.6083264,-9.0012382
,,38.7945623,-9.1932107
,,38.6168471,-9.095346
,,38.7655598,-9.2991169
,,38.76736289999999,-9.2016441
,,38.8040911,-9.3411136
,,38.7127404,-9.3117264
,,38.6523372,-9.160681499999999
,,38.818954,-9.409998
,,38.5672396,-8.9393992
,,38.7779292,-9.2203486
,,38.6865571,-8.6606749
,,38.7792526,-9.229387599999999
,,38.7164593,-9.2996007
,,38.7676038,-9.3122594
,,38.73501,-9.224973799999999
,,38.7039613,-9.2521009
,,38.7993397,-9.1628191
,,38.7011468,-9.294134099999999
,,38.7454734,-9.2209343
,,38.95431850000001,-9.001281900000002
,,38.9891124,-8.971870299999999
,,38.8377502,-9.089830899999999
,,38.6952788,-9.2116396
,,38.8687463,-9.4277736
,,38.731638,-9.144146
,,41.0977667,-8.5890301
,,38.6907253,-9.301091999999999
,,38.767837,-9.099770999999999
,,38.7073912,-9.1498932
,,38.8165957,-9.12224
,,38.7107071,-9.3146176
,,38.7862737,-9.3482916
,,38.6523372,-9.160681499999999
,,38.7580423,-9.273880799999999
,,38.7008807,-9.2404066
,,38.7269996,-9.3410136
,,38.7686478,-9.161886
,,38.6479795,-9.0630769
,,38.6295896,-9.1547976
,,38.8735489,-9.056151999999999
,,38.7894952,-9.1792166
,,38.6847104,-8.613963
,,38.4594786,-9.1064512
,,38.7328192,-9.2807608
,,38.6541831,-9.0379147
,,38.7265869,-9.2846079
,,38.6616459,-9.1599144
,,38.7028805,-9.444648899999999
,,38.9409593,-9.029587
,,39.0558307,-9.385364899999999
,,38.6208994,-9.1269235
,,38.7929687,-9.1230845
,,38.8394392,-9.2549236
,,38.7004189,-9.1958726
,,38.7614688,-9.1857414
,,38.7520651,-9.134809299999999
,,38.7603576,-9.1808947
,,38.7572943,-9.3381568
,,38.629978,-9.1231069
,,38.7504093,-9.2986968
,,38.7530627,-9.1540888
,,38.7603011,-9.1542256
,,38.7252549,-9.3737312
,,38.4705222,-9.101726
,,38.7474371,-9.1656268
,,38.7125929,-8.9926927
,,38.7006205,-9.337569799999999
,,38.7981039,-9.147363799999999
,,38.8585242,-9.079893499999999
,,38.714426,-9.150458300000002
,,38.4524155,-9.1280618
,,38.7552992,-9.0977231
,,38.793219,-9.345913099999999
,,38.7418966,-9.210440900000002
,,38.7100076,-9.2157608
,,38.7918768,-9.3406383
,,38.6716943,-9.163338699999999
,,38.6011329,-9.1822192
,,38.7132548,-8.970450699999999
,,38.6538698,-9.149087699999999
,,38.7867039,-9.3327479
,,38.7268254,-9.128074699999999
,,38.791919,-9.1870183
,,38.8770989,-9.0859305
,,38.726429,-9.3310479
,,38.6683591,-9.1647649
,,38.7188434,-9.2575737
,,38.7544675,-9.1779466
,,38.7621935,-9.1799102
,,38.5617631,-9.038023599999999
,,38.6569698,-9.0607927
,,38.760978,-9.2253473
,,38.6516798,-9.163126199999999
,,38.7650011,-9.1984216
,,38.7145085,-9.2140679
,,38.6325536,-9.1934696
,,38.6900805,-9.327048300000001
,,38.6317359,-9.1512195
,,38.5379244,-8.8611867
,,38.7134836,-9.1444671
,,38.6513146,-9.1412914
,,38.7707394,-9.3129455
,,38.5282172,-8.869404000000001
,,38.52246150000001,-8.8611753
,,38.7589152,-9.2300218
,,38.7051189,-9.180517499999999
,,38.7777434,-9.235435899999999
,,38.7556344,-8.9605676
,,38.734179,-9.1472907
,,38.6799407,-8.932554999999999
,,38.779293,-9.095956100000002
,,38.5257618,-8.8777806
,,38.5266753,-8.8880743
,,38.8448564,-9.1621886
,,38.7952726,-9.1768356
,,38.7896385,-9.194682799999999
,,38.7129232,-9.1649461
,,38.7712244,-9.2005872
,,38.9529029,-8.9918475
,,38.6483272,-9.2336963
,,38.7218583,-9.1172463
,,38.6981338,-8.9520517
,,38.8018021,-9.180955299999999
,,38.7416798,-9.173318199999999
,,38.5694206,-8.8348959
,,38.8452831,-9.2233805
,,38.6429842,-9.1551297
,,38.7576164,-9.1247128
,,38.7898697,-9.1081518
,,38.70609140000001,-9.1864551
,,38.7765701,-9.106398500000001
,,38.707956,-9.2271394
,,38.7917682,-9.175040899999999
,,38.6588133,-8.9863237
,,38.7485277,-9.152495
,,38.7850148,-9.320926799999999
,,38.6735645,-9.1587233
,,38.6963738,-9.3098708
,,38.7109345,-9.2408862
,,38.8493124,-9.377628399999999
,,38.65596540000001,-9.173026499999999
,,38.7112862,-8.985057500000002
,,38.7165641,-9.2987094
,,38.7778295,-9.2238262
,,38.6985608,-9.2097746
,,38.8067552,-9.099145
,,38.6984156,-9.324038
,,38.7948754,-9.1726218
,,38.7529935,-9.1339902
,,38.6252357,-9.2039366
,,38.7981942,-9.348989399999999
,,38.6475873,-9.1830857
,,38.7577053,-9.2290478
,,38.745661,-9.2817563
,,38.9529029,-8.9918475
,,38.7736593,-9.1174086
,,38.7993058,-9.1665461
,,38.7529814,-9.135177299999999
,,38.9531765,-9.403824499999999
,,38.7500905,-9.2232848
,,38.6000265,-9.0918743
,,38.8410313,-9.191125699999999
,,38.862488,-9.3319066
,,38.7757565,-9.155100899999999
,,38.72435290000001,-9.1485358
,,38.6949999,-9.3126418
,,38.6458161,-9.2407551
,,38.7518034,-9.1981001
,,38.6101913,-9.1258833
,,38.747712,-9.2814318
,,38.7162785,-9.1294468
,,38.7083107,-9.161598
,,38.6917133,-9.362485999999999
,,38.7020896,-9.188597
,,38.663657,-9.2029947
,,38.7170934,-9.152407199999999
,,38.6544108,-9.007164999999999
,,38.7168657,-9.1555611
,,38.5627873,-9.053502
,,38.7174099,-9.3921133
,,38.7780304,-9.1264839
,,38.7345401,-9.3046086
,,38.6146812,-9.1089688
,,38.9042348,-9.044578999999999
,,38.7384512,-9.147905699999999
,,38.7171738,-9.3407931
,,38.8748145,-9.0854608
,,38.7383437,-9.1395273
,,38.6994917,-9.2104663
,,38.6298918,-9.1244432
,,38.70167120000001,-9.1875836
,,38.7046582,-9.2134992
,,38.53201749999999,-8.868218599999999
,,38.799247,-9.3760339
,,38.7809789,-9.1499437
,,38.7484735,-9.3377432
,,38.7309549,-9.406385799999999
,,38.641881,-9.097576
,,38.7079633,-9.1957095
,,38.7696203,-9.229503500000002
,,38.7912551,-9.3728151
,,38.76364770000001,-9.2630344
,,38.87598570000001,-9.072220699999999
,,38.607092,-9.1283479
,,38.7088488,-8.974369099999999
,,38.6719395,-9.2321513
,,38.700892,-9.4394663
,,38.8536104,-9.326560299999999
,,38.8037358,-9.1866449
,,38.7673758,-9.1505894
,,38.6623218,-9.0773712
,,38.7170934,-9.152407199999999
,,38.6865571,-8.6606749
,,38.6254582,-9.1208074
,,38.6306555,-9.163411199999999
,,38.7693888,-9.1634321
,,38.5717492,-8.876565399999999
,,38.734407,-9.2172114
,,38.6214603,-8.8515483
,,38.7017125,-9.2867119
,,38.7311355,-9.1469038
,,38.7942717,-9.1944128
,,38.6208994,-9.1269235
,,38.753694,-9.1307844
,,38.7385041,-9.1560069
,,38.8026241,-9.183988099999999
,,38.7139491,-9.329806
,,38.6982623,-9.204432899999999
,,38.6854185,-9.318294
,,38.8364211,-9.0981962
,,38.9585156,-8.9954505
,,38.694753,-9.294736
,,38.9952974,-8.9768844
,,38.9748151,-8.9827636
,,38.7156121,-9.160989899999999
,,38.7061387,-9.242466
,,38.7003686,-9.4290775
,,38.665308,-9.050091
,,38.8031788,-9.1629125
,,38.8748145,-9.0854608
,,38.9285958,-9.0116643
,,38.77545140000001,-9.2612185
,,38.6706122,-9.1651774
,,38.6168709,-9.083106299999999
,,38.7378531,-9.1605805
,,38.7654515,-9.3229297
,,38.8117468,-9.2287805
,,38.6820102,-9.3266549
,,38.8639164,-9.1927607
,,38.7917652,-9.3800568
,,38.7557017,-9.1260917
,,38.5747569,-8.833678599999999
,,38.8211863,-9.0961567
,,38.7129221,-9.164341199999999
,,38.7612471,-9.2763331
,,38.78117040000001,-9.303504
,,38.7025649,-9.291901200000002
,,38.8238206,-9.1439051
,,38.62130459999999,-9.1295555
,,38.6285472,-9.115772399999999
,,38.6193387,-9.1925163
,,38.6996231,-9.3795161
,,38.7136876,-9.3486663
,,38.540192,-8.8076847
,,38.7995291,-9.446823799999999
,,38.6520326,-8.9725953
,,38.7932565,-9.097626199999999
,,38.6476362,-9.2389768
,,38.8038499,-9.3789418
,,38.7334474,-9.1397959
,,38.71267,-9.1680964
,,38.7122013,-9.1499531
,,38.7563043,-9.238277
,,38.7129791,-9.2406509
,,38.5783043,-8.7644253
,,38.5260965,-8.902020799999999
,,38.5296224,-8.8938721
,,38.7761178,-9.2739674
,,38.7046039,-9.1649026
,,38.72877150000001,-9.3831664
,,38.7901535,-9.2309225
,,38.7103231,-8.9911808
,,38.7074387,-9.2260295
,,38.6980923,-9.2964138
,,38.7007653,-9.2334826
,,38.7796234,-9.1033671
,,38.7713313,-9.100853899999999
,,38.6205651,-9.1124206
,,38.6544667,-9.0384902
,,38.7116019,-9.1339629
,,38.5455844,-9.017265499999999
,,38.7542531,-9.286855899999999
,,38.6034019,-8.817577100000001
,,38.7683818,-9.2268001
,,38.7141584,-9.1242874
,,38.706948,-9.143923299999999
,,38.7032718,-9.3677859
,,38.5983349,-9.0969305
,,38.7806481,-9.2271664
,,38.9485553,-9.0386984
,,38.9874448,-9.243670600000002
,,38.7759428,-9.2840739
,,38.4721939,-9.1094903
,,38.6964867,-9.323639799999999
,,38.7476404,-9.1056715
,,38.7139516,-9.4188347
,,38.8428522,-9.2724083
,,38.5439154,-8.8485864
,,38.6994221,-9.2207825
,,38.8015766,-9.345567899999999
,,38.7910945,-9.207875099999999
,,38.7697478,-9.161836
,,38.7746508,-9.357418299999999
,,38.5550092,-9.0507381
,,38.5669262,-9.0642217
,,38.7877943,-9.188450699999999
,,38.6706243,-9.0042037
,,38.7361237,-9.2121157
,,38.5335555,-8.892300400000002
,,38.7501817,-9.209462799999999
,,38.8094075,-9.2182047
,,38.6161149,-9.1040292
,,38.7023575,-9.3620085
,,38.6243254,-9.102992
,,38.7636917,-9.2246806
,,38.8513867,-9.0811273
,,38.6989335,-8.955336700000002
,,38.7577162,-9.2443495
,,38.7122194,-9.2461679
,,38.80091609999999,-9.187661499999999
,,38.8053082,-9.3390309
,,38.5483643,-8.9917412
,,38.7569676,-9.2411672
,,38.8018708,-9.1282529
,,38.7080184,-9.160130700000002
,,38.7120194,-9.4081469
,,38.5383311,-8.8560894
,,38.7856667,-9.1136754
,,38.6568079,-9.1529134
,,38.7026658,-8.9492966
,,38.6962053,-9.3399971
,,38.7552278,-9.2312373
,,38.8275565,-9.174995599999999
,,38.7583664,-9.1219668
,,38.7401796,-9.1653754
,,38.5453042,-8.8174428
,,38.7262272,-9.2768711
,,38.772592,-9.2960076
,,38.706948,-9.143923299999999
,,38.7078229,-9.2070318
,,38.6722006,-9.156574299999999
,,38.5514428,-9.0541837
,,38.7200083,-9.302104400000001
,,38.5227818,-8.8760964
,,38.8410354,-9.1942413
,,38.7921512,-9.1083643
,,38.7138901,-9.145399099999999
,,38.6288654,-8.911253799999999
,,38.9155079,-9.320559399999999
,,38.7382012,-9.140320800000001
,,38.721623,-9.2639406
,,38.6654132,-9.0694911
,,38.4488162,-9.103543799999999
,,38.6936771,-9.3204972
,,38.65052670000001,-9.163523399999999
,,38.8275565,-9.174995599999999
,,38.6610235,-9.0849859
,,38.6506601,-9.0449407
,,38.7087524,-9.2339159
,,38.7825599,-9.3675686
,,38.7938022,-9.3289181
,,38.6997623,-9.1814067
,,38.6378594,-9.163705
,,38.7704302,-9.108274999999999
,,38.7273717,-9.242679899999999
,,38.7088165,-9.3770629
,,38.6269273,-9.154375
,,38.7569136,-9.2821044
,,38.7968163,-9.3340015
,,38.708366,-9.146455699999999
,,38.7188316,-9.125720900000001
,,38.7212671,-9.2237587
,,38.7010686,-9.354969900000002
,,38.7923811,-9.1430863
,,38.8130444,-9.361375899999999
,,38.5610443,-9.044532499999999
,,38.5627474,-9.079393099999999
,,38.6227786,-9.094176
,,38.5212706,-8.8264164
,,38.7651108,-9.199756899999999
,,38.7606439,-9.3275838
,,38.6576979,-9.0663764
,,38.7506151,-9.1310936
,,38.7474847,-8.963765
,,38.6992968,-9.181663799999999
,,38.78186360000001,-9.3229262
,,38.76837829999999,-8.626351699999999
,,38.7186143,-8.9977323
,,38.710063,-9.160512299999999
,,38.6548966,-8.9920651
,,38.6636206,-9.196711299999999
,,38.69926299999999,-9.2068664
,,38.9930005,-8.972828999999999
,,38.77719829999999,-9.1545987
,,38.56947359999999,-8.8988438
,,38.71865520000001,-9.262188199999999
,,38.7122902,-9.1588616
,,38.8145098,-9.1179622
,,38.7924825,-9.1759998
,,38.7162864,-9.158090099999999
,,38.7910945,-9.207875099999999
,,38.6517525,-8.9724998
,,38.5967944,-9.0193888
,,38.7572445,-9.2674246
,,38.7322742,-9.1619954
,,38.7445554,-9.1323516
,,38.7598266,-9.1734876
,,38.5726886,-9.0491505
,,38.7100003,-9.1452493
,,38.6315411,-8.9161926
,,38.80202,-9.1293354
,,38.8191023,-9.3967108
,,38.5273999,-8.891667
,,38.6947257,-9.3498377
,,38.7318257,-9.1436545
,,38.7447168,-9.1206271
,,38.6290665,-9.1828766
,,38.7961483,-9.1730661
,,38.8347167,-9.1044855
,,38.8048959,-9.339326999999999
,,38.69950559999999,-9.2103975
,,38.6212664,-8.9207438
,,38.9013763,-9.1169607
,,38.8276523,-9.1632876
,,38.7094627,-9.192908899999999
,,38.71332580000001,-9.3641575
,,38.9328768,-9.327861
,,38.6569698,-9.0607927
,,38.7514189,-9.281680699999999
,,38.7563807,-9.167605499999999
,,38.6556697,-9.071069099999999
,,38.7737931,-9.2891599
,,38.55716839999999,-8.9653511
,,38.5859812,-8.6908677
,,38.6632827,-9.0647947
,,38.6182312,-9.1206265
,,38.6865461,-9.3442783
,,38.7562798,-9.2338942
,,38.75361729999999,-9.1372579
,,38.6760874,-9.1685781
,,38.7506637,-9.203598
,,38.8211013,-9.123295
,,38.6533925,-9.182849
,,38.656108,-9.0414811
,,38.6664379,-9.1891369
,,38.6527958,-9.0059902
,,38.7149411,-9.1491454
,,38.75826,-9.2501455
,,38.7174962,-9.1390349
,,38.699768,-9.3790517
,,38.6988739,-9.3364891
,,38.61322570000001,-8.8803311
,,38.7488253,-9.1866024
,,38.7079633,-9.1957095
,,38.6847266,-9.336284299999999
,,38.730171,-9.2810641
,,38.746496,-9.388123
,,38.7567996,-9.097291199999999
,,38.657531,-9.1529892
,,38.734871,-9.405681
,,38.6871927,-9.150263400000002
,,38.8019385,-9.1222259
,,38.72669,-9.16854
,,38.6654132,-9.0694911
,,38.7558204,-9.2052186
,,38.7337759,-9.2145993
,,38.7452159,-9.2246341
,,-23.3995055,-46.428493
,,38.7597173,-9.130457999999999
,,38.700874,-9.3416561
,,38.729176,-9.1338706
,,38.9409803,-8.999931199999999
,,38.6114772,-9.0911875
,,38.7384452,-9.1618245
,,38.8388206,-9.1561553
,,38.5713565,-9.081228099999999
,,38.8895226,-9.0365522
,,38.7738729,-9.173610199999999
,,38.9338155,-9.2593303
,,38.6275536,-9.205197199999999
,,38.5346328,-8.8931724
,,38.7829448,-9.3029614
,,38.7976507,-9.1817807
,,38.770961,-9.285106599999999
,,38.7916481,-9.1899455
,,38.7421833,-9.1968789
,,38.7208455,-9.2596595
,,38.7978196,-9.329799200000002
,,38.6263792,-9.0336151
,,38.71009850000001,-9.2411634
,,38.7981793,-9.3108317
,,38.712265,-9.142377999999999
,,38.733134,-9.141343299999999
,,38.8795138,-9.2787693
,,38.73713499999999,-9.2138318
,,38.7050196,-9.2717347
,,38.5576151,-9.0412204
,,38.7090777,-9.3735733
,,38.7305165,-9.3178945
,,38.8001071,-9.177869
,,38.7168897,-9.3279002
,,38.5508914,-9.0546378
,,38.7570418,-9.2359022
,,38.7696382,-9.3817246
,,38.6957105,-9.3040954
,,38.7292827,-8.972753500000001
,,38.7898352,-9.1745913
,,38.644199,-9.1576819
,,38.6380213,-9.1506322
,,38.6314098,-9.0330567
,,38.6578192,-9.058775599999999
,,38.7344971,-9.137746
,,38.7084023,-8.9711257
,,38.7189036,-9.156212499999999
,,38.7533464,-9.1115494
,,38.7207024,-9.130073699999999
,,38.6243494,-9.098262199999999
,,38.6520326,-8.9725953
,,38.7445246,-9.1076985
,,38.8064398,-9.3554893
,,38.6526305,-9.154697299999999
,,38.706315,-9.2755269
,,38.700701,-9.195894
,,38.6434243,-9.1583743
,,38.703473,-9.2977203
,,38.8446045,-9.0898713
,,38.714394,-9.2324179
,,38.7856843,-9.097126200000002
,,38.8943954,-9.043775799999999
,,38.852917,-9.1672815
,,38.5190939,-9.0186222
,,38.6467223,-9.1480367
,,38.9281235,-9.008664999999999
,,38.6563193,-9.2379944
,,38.6842255,-9.1537771
,,38.7391537,-9.1564939
,,38.7458575,-9.156254
,,38.9074743,-9.0503122
,,38.854019,-9.077316200000002
,,38.9433409,-9.33835
,,38.9124887,-9.1330789
,,38.6988846,-9.354070799999999
,,38.7997661,-9.3923466
,,38.7882313,-9.105899100000002
,,38.7425094,-9.215128499999999
,,38.767837,-9.099770999999999
,,38.6966741,-9.294891699999999
,,38.6733281,-9.156671
,,38.7931237,-9.1807517
,,38.5338171,-8.8802034
,,38.5260719,-8.9023741
,,38.7614688,-9.1857414
,,38.6261686,-9.121557899999999
,,38.7084904,-9.2295728
,,38.7526949,-9.1553737
,,38.6296361,-9.100988
,,38.8446954,-9.3163241
,,38.7245011,-9.1561332
,,38.7503128,-9.213255
,,38.7229543,-9.1512609
,,38.6976547,-9.2189625
,,38.93256239999999,-9.018073
,,38.7086553,-9.3738992
,,38.8594653,-9.3243686
,,38.81403390000001,-9.131481299999999
,,38.70884270000001,-8.987041999999999
,,38.7265491,-9.156670799999999
,,38.4577894,-9.1061684
,,38.7286587,-9.1446865
,,38.6853055,-8.947081899999999
,,38.8029465,-9.4565517
,,38.8389752,-9.169489200000001
,,38.7128935,-8.959411
,,39.00861889999999,-9.387689499999999
,,38.8036971,-9.227231
,,38.7107118,-9.1939067
,,38.7278042,-9.242513899999999
,,38.7129791,-9.2406509
,,38.6382942,-9.0963608
,,38.9165328,-9.3830057
,,38.6308115,-9.1375947
